"Facility","Code","SampleDate","N1_Copies.L","N2_Copies.L","ORFlab_Copies.L","S_Copies.L","N_Copies.L","MA_old","MA_new"
"South_East","SE",2022-07-31,,,16622.815344,635.3369052,26823.5915228,,18956.8377483783
"South_East","SE",2022-08-03,,,15698.9855204,109.63251824,26677.5467768,,19878.6590037617
"South_East","SE",2022-08-07,,,13927.899283,137.0406478,23088.2156275,,19942.4196584425
"South_East","SE",2022-08-10,,,18061.997095,0,28909.51597,,20899.5916355692
"South_East","SE",2022-08-14,,,18061.997095,0,28909.51597,,21711.5372742792
"South_East","SE",2022-08-17,,,22234.823855,92.531116275,37307.089565,,24035.9825320083
"South_East","SE",2022-08-21,,,22511.8669706,0,31138.73148,,25477.1339936375
"South_East","SE",2022-08-24,,,20875.5132892,0,33169.3483754,,26776.110825025
"South_East","SE",2022-08-28,,,14088.7573008667,0,25347.4202263333,,25310.4272013417
"South_East","SE",2022-08-31,,,10237.8008067,219.951413666667,17021.7150613333,,22044.3656458625
"South_East","SE",2022-09-04,,,9996.79741498333,219.951413666667,16291.2871345333,,18362.1523172521
"South_East","SE",2022-09-07,,,10382.13676915,0,16515.6354395333,,15593.8889415708
"South_East","SE",2022-09-11,,,14742.489376,0,25402.476408,,15581.1532037444
"South_East","SE",2022-09-14,,,8073.576325,121.4570179,12972.2026852,,14337.5514989882
"South_East","SE",2022-09-18,,,8554.879721,136.966319316667,12729.5587843333,,13646.2157860618
"South_East","SE",2022-09-21,,,8862.26194008333,77.5951892,16437.8565143333,,12919.9463202722
"South_East","SE",2022-09-25,,,12898.4553976,0,22043.4011686,,13617.3235159271
"South_East","SE",2022-09-28,,,33242.780447,224.73958214,44946.5553292,,19954.5245171382
"South_East","SE",2022-10-02,,,21375.258283,136.53041056,36054.1859652,,24315.2743827486
"South_East","SE",2022-10-05,,,13837.943069,46.59946938,19230.844316,,25051.938908959
"South_East","SE",2022-10-09,,,9500.841695,0,14520.145124,,22286.5909781333
"South_East","SE",2022-10-12,,,6148.746708,48.9026528,11000.3332524,,17323.5327819083
"South_East","SE",2022-10-16,,,14413.9522064,173.20929912,18431.6145328,,14400.57998225
"South_East","SE",2022-10-19,,,12841.0411158,257.96920804,22210.674462,,14010.4103273
"South_East","SE",2022-10-23,,,18568.6750058,257.96920804,31388.17846,,17161.7314203417
"South_East","SE",2022-10-26,,,12239.8866982,97.43044434,24300.1051154,,18645.2456671
"South_East","SE",2022-10-30,,,13917.7035942,75.27601488,28356.2909694,,20385.896559325
"South_East","SE",2022-11-02,,,13391.0600122,172.72969074,22157.308616,,19918.8536469
"South_East","SE",2022-11-06,,,14168.4489882,115.42425652,25266.3645358,,19783.68196835
"South_East","SE",2022-11-09,,,4662.41939652,507.6161918,9200.06522604,,16151.040886045
"South_East","SE",2022-11-13,,,7544.13036412,804.2349412,15760.42836204,,14299.01260159
"South_East","SE",2022-11-16,,,20638.19799936,1741.4442218,28343.8987062,,15536.0589932933
"South_East","SE",2022-11-20,,,16669.15684004,1108.4451351,23146.0211889,,16811.0534646292
"South_East","SE",2022-11-23,,,12313.04155644,832.2163329,24989.3200527,,18282.1046294083
"South_East","SE",2022-11-27,,,21777.54112075,1275.15132,39544.488555,,22357.8108366154
"South_East","SE",2022-11-30,,,13852.939264,841.51163044,22239.4847108,,22198.4541059379
"South_East","SE",2022-12-04,,,10353.511882,1483.69373324,18799.2655308,,20588.3997682196
"South_East","SE",2022-12-07,,,10218.9328612,1356.71029856,14836.2409078,,17951.9811012683
"South_East","SE",2022-12-11,,,11892.0962798,821.07945676,19439.1911134,,16255.1913895979
"South_East","SE",2022-12-14,,,19100.688524,1730.7460652,32221.58621,,17396.8411037083
"South_East","SE",2022-12-18,,,15524.594412,1261.0416642,26483.303048,,18885.3126546833
"South_East","SE",2022-12-21,,,29613.5506992,1367.3606062,32962.6480808,,23143.2025615583
"South_East","SE",2022-12-25,,,29613.5506992,1367.3606062,32962.6480808,,26477.3634133833
"South_East","SE",2022-12-28,,,7301.13383866667,1347.08134143333,17058.9968133333,,24328.1522620833
"South_East","SE",2023-01-01,,,7301.13383866667,1347.08134143333,17058.9968133333,,20877.069803
"South_East","SE",2023-01-04,,,16507.494074,3433.4757142,25646.233832,,19181.27349875
"South_East","SE",2023-01-08,,,14855.981709,2606.7612012,27546.436337,,18251.887079
"South_East","SE",2023-01-11,,,9174.03252,1507.18992238,13075.1511974,,16395.682540175
"South_East","SE",2023-01-15,,,10098.9034498,2403.51108258,13707.830156,,15585.1080238167
"South_East","SE",2023-01-18,,,10491.9731894,4172.0730486,14523.7877338,,14173.8999473833
"South_East","SE",2023-01-22,,,11839.1139415,3905.9752825,19241.44546975,,13608.7478042313
"South_East","SE",2023-01-25,,,17794.4585052,9322.600279,24500.765322,,15209.8868089146
"South_East","SE",2023-01-29,,,17142.5670072,9181.1320868,22143.459168,,17159.3201538813
"South_East","SE",2023-02-01,,,16614.098097,11014.0831616,18721.390382,,18246.9622995792
"South_East","SE",2023-02-05,,,17868.925807,11200.9764336,16979.06307,,18503.3132358021
"South_East","SE",2023-02-08,,,21736.1525,14205.4995,24184.6915,,19549.1766769
"South_East","SE",2023-02-12,,,16754.143185,11692.8774725,19769.99649,,19243.1633662167
"South_East","SE",2023-02-15,,,13604.4287478,10084.7901382,15666.9527968,,18340.8567454917
"South_East","SE",2023-02-19,,,12900.1447458,11151.6595442,13384.3417328,,16788.7374988167
"South_East","SE",2023-02-22,,,15286.95663275,12548.150915,15223.03873825,,15715.279730525
"South_East","SE",2023-02-26,,,12984.5517636667,11405.2393733333,19924.279671,,15174.0351090417
"South_East","SE",2023-03-01,,,9383.8565194,9595.1001974,13656.0239108,,14217.3531753917
"South_East","SE",2023-03-05,,,10249.578806,8989.2511432,15484.4124388,,13848.0244395667
"South_East","SE",2023-03-08,,,6759.5514869,7161.1730321,9699.966442,,12167.8261271681
"South_East","SE",2023-03-12,,,4268.3683419,4954.17126543333,6316.65429866667,,9888.50782241111
"South_East","SE",2023-03-15,,,16176.0018315,17215.9955675,16341.2272105,,10549.7154897583
"South_East","SE",2023-03-19,,,17075.912569,16725.4697225,23554.461148,,12910.4543042208
"South_East","SE",2023-03-22,,,9989.5492626,6799.4904932,12184.235262,,13483.0718775347
"South_East","SE",2023-03-26,,,11655.4530026,9802.8188696,13594.17779024,,14157.5353261619
"South_East","SE",2023-03-29,,,7027.2644432,5552.488154,7863.84363464,,12530.0644442433
"South_East","SE",2023-04-02,,,5433.39966825,4207.45046275,8926.7771835,,10353.3620805621
"South_East","SE",2023-04-05,,,3068.22701596,3392.98276626,3798.96617446,,7542.85335292958
"South_East","SE",2023-04-09,,,2810.72543196,2263.45440686,4866.38703846,,5906.05393692875
"South_East","SE",2023-04-12,,,3908.858169,4112.43664975,7785.493443,,5096.97639999417
"South_East","SE",2023-04-16,,,3330.0698925,2914.6591755,6265.981129,,4791.54618934792
"South_East","SE",2023-04-19,,,3522.07318986,2358.55409446,5054.33461612,,4659.24372707083
"South_East","SE",2023-04-23,,,3194.60559626,2231.33026826,4935.04773412,,4582.173007
"South_East","SE",2023-04-26,,,1618.719288625,1478.905811,2602.73803025,,3902.87537586271
"South_East","SE",2023-04-30,,,1946.700257875,2360.21510275,3128.895199,,3292.87437299375
"South_East","SE",2023-05-03,,,2483.056357125,1832.921098175,4185.138158,,3030.47734747354
"South_East","SE",2023-05-07,,,52082.5130047,57992.16571354,71787.6055526,,17642.2622315013
"South_East","SE",2023-05-10,,,52052.8340102,57949.18792392,71498.10937182,,32360.0173998317
"South_East","SE",2023-05-14,,,6332.91580425,6338.6223914,7201.623908025,,33386.6162267462
"South_East","SE",2023-05-17,,,882.782185475,902.5550094,1201.88420715,,27996.6200037702
"South_East","SE",2023-05-21,,,2372.337336475,2028.81950715,3110.3705989,,18094.9061434235
"South_East","SE",2023-05-24,,,5618.85323016,4090.15967156,5764.89325706,,8644.72438550958
"South_East","SE",2023-05-28,,,5624.06842596,3936.49420226,5972.65778566,,4295.55893334042
"South_East","SE",2023-05-31,,,3931.023918,1111.1824195,5157.33866781333,,4552.35783822229
"South_East","SE",2023-06-04,,,3897.37440566667,1267.37541366667,5215.23267214667,,4901.80368898146
"South_East","SE",2023-06-07,,,2041.2367405,723.40346655,2959.30926575,,4340.90608000375
"South_East","SE",2023-06-11,,,2196.223142,1283.1516373,3151.4002135,,3673.15752924736
"South_East","SE",2023-06-14,,,1130.871176464,1129.88684068,1241.71095974,,2728.15963480425
"South_East","SE",2023-06-18,,,1130.871176464,1129.88684068,1241.71095974,,2058.00258225156
"South_East","SE",2023-06-21,,,982.554185066667,914.100308666667,1590.81474636667,,1568.80801369892
"South_East","SE",2023-06-25,,,1083.31980979,957.42530475,1677.9135579,,1383.93087224542
"South_East","SE",2023-06-28,,,950.403314332,711.65748477,1167.68485018,,1228.15907497992
"South_East","SE",2023-07-02,,,857.015912475,814.0842814625,1347.41997035,,1198.77467683965
"South_East","SE",2023-07-05,,,2012.4624758,2168.722721275,3218.49626325,,1531.5118344156
"South_East","SE",2023-07-09,,,1829.50373664,1879.55647002,2628.9424252,,1778.28883532746
"South_East","SE",2023-07-12,,,1066.89021992,1142.82372944,1959.7138102,,1861.457780133
"South_East","SE",2023-07-16,,,1450.1930864,2576.7464863,3224.02512725,,2047.67327407313
"South_East","SE",2023-07-19,,,3489.71517433333,3001.211614,5308.42373333333,,2651.86393821
"South_East","SE",2023-07-23,,,9448.9715975,10435.03051315,7223.07644425,,4206.03623797
"South_East","SE",2023-07-26,,,6867.54465926,8138.85674952,3979.11308042,,5055.23227186292
"South_East","SE",2023-07-30,,,1088.251476075,1049.54568365,1694.214037775,,4715.58374645097
"South_East","SE",2023-08-02,,,1323.530225225,1193.983992,1993.37198325,,3874.1796407159
"South_East","SE",2023-08-06,,,1323.530225225,1193.983992,1993.37198325,,2775.59055472958
"South_East","SE",2023-08-09,,,5162.91331733333,4262.421483,5393.07969766667,,2832.54087763458
"South_East","SE",2023-08-13,,,5680.94252166667,5346.57135033333,6164.979928,,3607.19678959271
"South_East","SE",2023-08-16,,,5704.6131225,5557.8578515,5958.48593725,,4672.73959161146
"South_East","SE",2023-08-20,,,4270.3413675,4209.18339275,5747.77199225,,5208.76220191563
"South_East","SE",2023-08-23,,,4278.80528275,4216.1531865,5935.14010175,,5413.88797193056
"South_East","SE",2023-08-27,,,4403.5204615,3756.98927525,7513.64975575,,5484.15864390278
"South_East","SE",2023-08-30,,,5119.44974775,5776.90427175,6887.7909625,,5588.09977980208
"South_East","SE",2023-09-03,,,5119.44974775,5776.90427175,6887.7909625,,5760.03996008333
"South_East","SE",2023-09-06,,,6224.61050785,5198.579554075,8394.80793925,,6247.91605924167
"South_East","SE",2023-09-10,,,5816.1922526,5294.955535075,7892.11701425,,6539.02320459792
"South_East","SE",2023-09-13,,,4911.25828075,4631.98734625,5092.73419625,,6292.37011265
"South_East","SE",2023-09-17,,,5511.672619,5645.51424025,5808.28714725,,6097.61925561458
"South_East","SE",2023-09-20,,,6629.119732,6561.56892225,8080.33841075,,6255.67783911667
"South_East","SE",2023-09-24,,,6629.119732,6561.56892225,8080.33841075,,6497.20509900417
"South_West","SW",2020-09-13,,,,,,,
"South_West","SW",2020-09-16,86424.1190362397,29812.4440344593,,,,,
"South_West","SW",2020-09-20,86424.1190362397,29812.4440344593,,,,,
"South_West","SW",2020-09-23,706.33446143447,827.773678224149,,,,,
"South_West","SW",2020-09-27,706.33446143447,827.773678224149,,,,,
"South_West","SW",2020-09-30,47247.6625018452,389.826217415728,,,,20867.7835086596,
"South_West","SW",2020-10-04,847.79316017231,1921.08635198561,,,,11463.592019302,
"South_West","SW",2020-10-07,26061.6117628717,8365.01516836113,,,,10795.8879127888,
"South_West","SW",2020-10-11,26061.6117628717,8365.01516836113,,,,12986.4785709188,
"South_West","SW",2020-10-14,15239.3846135271,9932.53955254076,,,,13968.7825762157,
"South_West","SW",2020-10-18,15227.4828364351,9724.61976990745,,,,13553.0872702314,
"South_West","SW",2020-10-21,13164.0389157953,13391.3362881842,,,,13888.2536134528,
"South_West","SW",2020-10-25,13164.0389157953,13391.3362881842,,,,13289.9597627614,
"South_West","SW",2020-10-28,18181.6657711388,14972.3241975191,,,,13911.2646045251,
"South_West","SW",2020-11-01,18181.6657711388,14972.3241975191,,,,14860.5382682578,
"South_West","SW",2020-11-04,16.7483086733184,14.6876558643545,,,,11611.8488882291,
"South_West","SW",2020-11-08,16.7483086733184,14.6876558643545,,,,8021.41420143729,
"South_West","SW",2020-11-11,28192.0626241562,136.188352850396,,,,7693.13910934248,
"South_West","SW",2020-11-15,28170.7611576033,60.7333202964455,,,,8457.93358983606,
"South_West","SW",2020-11-18,759.618631739376,2767.73579796609,,,,7514.81698114369,
"South_West","SW",2020-11-22,759.618631739376,2767.73579796609,,,,6772.77283043679,
"South_West","SW",2020-11-25,137866.745148802,11062.1216135019,,,,23030.9152832479,
"South_West","SW",2020-11-29,137866.745148802,11062.1216135019,,,,39143.394466677,
"South_West","SW",2020-12-02,287359.073395003,98306.4246250565,,,,85881.3232467965,
"South_West","SW",2020-12-06,287359.073395003,98306.4246250565,,,,127590.194848399,
"South_West","SW",2020-12-09,71030.0607609076,21701.9692969684,,,,126623.986607537,
"South_West","SW",2020-12-13,92829.8968581939,43328.3078735557,,,,115163.627551312,
"South_West","SW",2020-12-16,86483.1215003208,13865.2213693128,,,,89363.0094599148,
"South_West","SW",2020-12-20,86483.1215003208,13865.2213693128,,,,65903.9262312026,
"South_West","SW",2020-12-23,36877.0315353455,22495.2653683027,,,,47718.9744770884,
"South_West","SW",2020-12-27,36877.0315353455,22495.2653683027,,,,41422.2375209086,
"South_West","SW",2020-12-30,34853.1450231295,5469.75843725598,,,,32426.9800171644,
"South_West","SW",2021-01-03,34853.1450231295,5469.75843725598,,,,26631.1353395912,
"South_West","SW",2021-01-06,16085.9884565442,139.459156614855,,,,19530.4439296973,
"South_West","SW",2021-01-10,16085.9884565442,139.459156614855,,,,14930.8124951887,
"South_West","SW",2021-01-13,28855.2632380336,3893.20208587412,,,,13190.2830013264,
"South_West","SW",2021-01-17,28855.2632380336,3893.20208587412,,,,13247.5388945678,
"South_West","SW",2021-01-20,75387.9725404761,27833.5622829916,,,,23117.9891355553,
"South_West","SW",2021-01-24,75387.9725404761,27833.5622829916,,,,33304.0409655627,
"South_West","SW",2021-01-27,469.973988672025,5049.72763507308,,,,30588.9045743235,
"South_West","SW",2021-01-31,469.973988672025,5049.72763507308,,,,24248.9312159882,
"South_West","SW",2021-02-03,34.8940819654765,119.178061549256,,,,14301.8762768091,
"South_West","SW",2021-02-07,34.8940819654765,119.178061549256,,,,5489.35315847007,
"South_West","SW",2021-02-10,894.34948651916,228.990694104423,,,,868.898261424769,
"South_West","SW",2021-02-14,894.34948651916,228.990694104423,,,,542.920976044178,
"South_West","SW",2021-02-17,42836.9522484577,3602.45276166338,,,,6105.01968936037,
"South_West","SW",2021-02-21,42836.9522484577,3602.45276166338,,,,11850.3001294733,
"South_West","SW",2021-02-24,17.78382134489,15.2267446326567,,,,11754.3950958554,
"South_West","SW",2021-02-28,17.78382134489,15.2267446326567,,,,9729.93452612893,
"South_West","SW",2021-03-03,16.5917404967272,19.7086798179682,,,,5817.71582029886,
"South_West","SW",2021-03-07,16.5917404967272,19.7086798179682,,,,1950.92751507904,
"South_West","SW",2021-03-10,1.4140393415,4.72346691911978,,,,13.9686141084447,
"South_West","SW",2021-03-14,14.4274715299496,8.63619825627692,,,,12.5881748204818,
"South_West","SW",2021-03-17,1.4140393415,95.1335155023165,,,,20.2561439006698,
"South_West","SW",2021-03-21,1.4140393415,95.1335155023165,,,,29.0438238023964,
"South_West","SW",2021-03-24,20772.9660915187,18.1868626480359,,,,2625.20870989151,
"South_West","SW",2021-03-28,20772.9660915187,18.1868626480359,,,,5218.86329870858,
"South_West","SW",2021-03-31,568.586130599551,116.353666698699,,,,5295.47415755945,
"South_West","SW",2021-04-04,568.586130599551,116.353666698699,,,,4506.74796289447,
"South_West","SW",2021-04-07,24104.6261815909,187.392208441612,,,,5806.63136734947,
"South_West","SW",2021-04-11,24104.6261815909,187.392208441612,,,,7081.99842836887,
"South_West","SW",2021-04-14,29581.362504827,2986.04930490321,,,,10229.5485483867,
"South_West","SW",2021-04-18,29581.362504827,2986.04930490321,,,,13231.2292752434,
"South_West","SW",2021-04-21,16.779807010249,206.634959656229,,,,11206.2820970199,
"South_West","SW",2021-04-25,16.779807010249,206.634959656229,,,,7852.89858494509,
"South_West","SW",2021-04-28,41897.0000709065,11160.1076417657,,,,10758.9186319669,
"South_West","SW",2021-05-02,41897.0000709065,11160.1076417657,,,,14667.7971632957,
"South_West","SW",2021-05-05,44970.6050385496,210.583859500916,,,,18939.8523862577,
"South_West","SW",2021-05-09,44970.6050385496,210.583859500916,,,,22358.1702799305,
"South_West","SW",2021-05-12,1293.72908835727,172.313160220287,,,,18110.6909696689,
"South_West","SW",2021-05-16,1293.72908835727,172.313160220287,,,,11989.9710705996,
"South_West","SW",2021-05-19,1.4140393415,8.67760131799227,,,,6015.42062948315,
"South_West","SW",2021-05-23,1.4140393415,8.67760131799227,,,,2190.49791603731,
"South_West","SW",2021-05-26,1196.87767456391,3818.13809701293,,,,812.655162684173,
"South_West","SW",2021-05-30,1196.87767456391,3818.13809701293,,,,1316.94146172234,
"South_West","SW",2021-06-02,1.4140393415,9.36758688049061,,,,1256.3631012544,
"South_West","SW",2021-06-06,1.4140393415,9.36758688049061,,,,1047.91084399482,
"South_West","SW",2021-06-09,1.4140393415,0.8944392723,,,,629.860937829328,
"South_West","SW",2021-06-13,1.4140393415,0.8944392723,,,,211.7822822654,
"South_West","SW",2021-06-16,1.4140393415,0.8944392723,,,,2.21338275792383,
"South_West","SW",2021-06-20,1.4140393415,0.8944392723,,,,1.50728712390794,
"South_West","SW",2021-06-23,16.6090612221314,0.8944392723,,,,3.05361704197893,
"South_West","SW",2021-06-27,16.6090612221314,0.8944392723,,,,4.95299477705786,
"South_West","SW",2021-06-30,14.4185028711821,8.40625462150742,,,,7.51752963691905,
"South_West","SW",2021-07-04,14.4185028711821,8.40625462150742,,,,9.44893858508726,
"South_West","SW",2021-07-07,1.4140393415,0.8944392723,,,,8.18268676170131,
"South_West","SW",2021-07-11,1.4140393415,0.8944392723,,,,6.0615899850283,
"South_West","SW",2021-07-14,15.8117593915435,7.29251049090894,,,,6.31824807534275,
"South_West","SW",2021-07-18,15.8117593915435,7.29251049090894,,,,7.20803207735018,
"South_West","SW",2021-07-21,17324.3460851338,11712.2363976363,,,,3635.63743764361,
"South_West","SW",2021-07-25,17324.3460851338,11712.2363976363,,,,7264.05519686029,
"South_West","SW",2021-07-28,20250.3151174861,7662.85898416809,,,,10751.1804171346,
"South_West","SW",2021-08-01,20250.3151174861,7662.85898416809,,,,13028.5442205691,
"South_West","SW",2021-08-04,995.110766880463,585.036349129455,,,,10805.384725261,
"South_West","SW",2021-08-08,995.110766880463,585.036349129455,,,,7420.13898696252,
"South_West","SW",2021-08-11,14180.3976003534,10.8142209317961,,,,5658.08501936989,
"South_West","SW",2021-08-15,14180.3976003534,10.8142209317961,,,,5040.04919205895,
"South_West","SW",2021-08-18,32753.1816450292,10737.1350228255,,,,9181.61092830437,
"South_West","SW",2021-08-22,32753.1816450292,10737.1350228255,,,,13894.9210928985,
"South_West","SW",2021-08-25,47593.1936154298,31005.0908883711,,,,22471.2662075994,
"South_West","SW",2021-08-29,47593.1936154298,31005.0908883711,,,,29301.3542576402,
"South_West","SW",2021-09-01,101725.471350719,9829.56063183587,,,,39030.2397072514,
"South_West","SW",2021-09-05,101725.471350719,9829.56063183587,,,,46075.4971284245,
"South_West","SW",2021-09-08,79830.5634046831,223080.133081145,,,,75577.3806193423,
"South_West","SW",2021-09-12,79830.5634046831,223080.133081145,,,,102243.234305481,
"South_West","SW",2021-09-15,450.421904059393,4501.15052778316,,,,90290.9996732568,
"South_West","SW",2021-09-19,450.421904059393,4501.15052778316,,,,68992.4145417813,
"South_West","SW",2021-09-22,32099.2006224721,3799.22457145846,,,,43589.0333179305,
"South_West","SW",2021-09-26,32099.2006224721,3799.22457145846,,,,22627.4629086927,
"South_West","SW",2021-09-29,82682.6552014345,39667.5133153845,,,,24887.3239170653,
"South_West","SW",2021-10-03,82682.6552014345,39667.5133153845,,,,38272.6962292671,
"South_West","SW",2021-10-06,31827.7392669815,11881.9938362262,,,,40538.561916347,
"South_West","SW",2021-10-10,31827.7392669815,11881.9938362262,,,,37912.8194332197,
"South_West","SW",2021-10-13,149622.502788507,150943.885118797,,,,63792.0028288172,
"South_West","SW",2021-10-17,149622.502788507,150943.885118797,,,,89345.7150615282,
"South_West","SW",2021-10-20,66720.6199894575,49610.3732890354,,,,95146.6877745384,
"South_West","SW",2021-10-24,66720.6199894575,49610.3732890354,,,,93521.9846796117,
"South_West","SW",2021-10-27,135637.150997065,337558.378823217,,,,125802.988035571,
"South_West","SW",2021-10-31,135637.150997065,337558.378823217,,,,155058.105550894,
"South_West","SW",2021-11-03,10173.6802455641,26992.6706656281,,,,137486.050478781,
"South_West","SW",2021-11-07,10173.6802455641,26992.6706656281,,,,112721.114493627,
"South_West","SW",2021-11-10,128646.185701826,80332.4089354956,,,,94563.3532849985,
"South_West","SW",2021-11-14,128646.185701826,80332.4089354956,,,,79704.1188416738,
"South_West","SW",2021-11-17,104419.155698746,105959.536126424,,,,83187.7790013755,
"South_West","SW",2021-11-21,104419.155698746,105959.536126424,,,,97680.4781270339,
"South_West","SW",2021-11-24,76754.5675535475,9747.85967984957,,,,89529.8006901321,
"South_West","SW",2021-11-28,76754.5675535475,9747.85967984957,,,,74161.9423818146,
"South_West","SW",2021-12-01,127381.004860672,200806.127647503,,,,88946.3348500174,
"South_West","SW",2021-12-05,127381.004860672,200806.127647503,,,,108833.90096005,
"South_West","SW",2021-12-08,253634.293421171,246582.177363151,,,,155386.645379259,
"South_West","SW",2021-12-12,253634.293421171,246582.177363151,,,,197030.704770009,
"South_West","SW",2021-12-15,27654.236497788,15436.9257001444,,,,171463.904534344,
"South_West","SW",2021-12-19,27654.236497788,15436.9257001444,,,,128659.019150724,
"South_West","SW",2021-12-22,19970.534015412,11775.6838006047,,,,77268.1266245256,
"South_West","SW",2021-12-26,19970.534015412,11775.6838006047,,,,37756.2328612535,
"South_West","SW",2021-12-29,22361.9566493565,12269.150050913,,,,17651.8380662794,
"South_West","SW",2022-01-02,22361.9566493565,12269.150050913,,,,17067.0371449847,
"South_West","SW",2022-01-05,412560.088336597,192759.09184663,,,,88290.9514249728,
"South_West","SW",2022-01-09,412560.088336597,192759.09184663,,,,159867.368017364,
"South_West","SW",2022-01-12,1426827.51500622,261740.142610461,,,,366729.640585425,
"South_West","SW",2022-01-16,1426827.51500622,261740.142610461,,,,549693.03972152,
"South_West","SW",2022-01-19,2231188.49502154,444280.404864108,,,,832240.42441278,
"South_West","SW",2022-01-23,2231188.49502154,444280.404864108,,,,1045873.78614919,
"South_West","SW",2022-01-26,827192.52835288,83426.1668683273,,,,993765.519076149,
"South_West","SW",2022-01-30,827192.52835288,83426.1668683273,,,,855401.013682174,
"South_West","SW",2022-02-02,1.4140393415,21.5767086727577,,,,562091.16013451,
"South_West","SW",2022-02-06,1.4140393415,21.5767086727577,,,,301195.846686657,
"South_West","SW",2022-02-09,756.23771225547,3620.71242342924,,,,114380.203356615,
"South_West","SW",2022-02-13,756.23771225547,3620.71242342924,,,,39041.4729073078,
"South_West","SW",2022-02-16,18.5758327982128,136.550048284677,,,,1116.50211255832,
"South_West","SW",2022-02-20,18.5758327982128,136.550048284677,,,,951.604029705631,
"South_West","SW",2022-02-23,387.547352042279,11.3899760711995,,,,635.767403245496,
"South_West","SW",2022-02-27,387.547352042279,11.3899760711995,,,,314.425146240835,
"South_West","SW",2022-03-02,105.69890507,105.69890507,,,,145.549793431231,
"South_West","SW",2022-03-06,105.69890507,105.69890507,,,,142.424974270429,
"South_West","SW",2022-03-09,1.4140393415,0.8944392723,,,,103.00517837591,
"South_West","SW",2022-03-13,1.4140393415,0.8944392723,,,,61.2407187706783,
"South_West","SW",2022-03-16,1.4140393415,0.8944392723,,,,27.290405747675,
"South_West","SW",2022-03-20,,,,,,,
"South_West","SW",2022-03-23,,,458.0397678,0,1125.9772614,,
"South_West","SW",2022-03-27,,,458.0397678,0,1125.9772614,,
"South_West","SW",2022-03-30,,,1079.32419145,227.7307044,1578.2892142,,
"South_West","SW",2022-04-03,,,1079.32419145,227.7307044,1578.2892142,,
"South_West","SW",2022-04-06,,,232.8949009,101.020967,536.5707184,,958.588682475
"South_West","SW",2022-04-10,,,232.8949009,101.020967,536.5707184,,812.036573885417
"South_West","SW",2022-04-13,,,1488.054562,738.04078835,2132.4897645,,977.13612134375
"South_West","SW",2022-04-17,,,1488.054562,738.04078835,2132.4897645,,1176.17531088125
"South_West","SW",2022-04-20,,,2782.34567145,1976.9614293,3336.67723025,,1766.19714675
"South_West","SW",2022-04-24,,,2782.34567145,1976.9614293,3336.67723025,,2316.09686091667
"South_West","SW",2022-04-27,,,5687.2783469,1708.57066565,9327.68616715,,3859.19433049375
"South_West","SW",2022-05-01,,,5687.2783469,1708.57066565,9327.68616715,,5179.39357997083
"South_West","SW",2022-05-04,,,2296.8917435,2656.1938678,2237.5552705,,5085.424867975
"South_West","SW",2022-05-08,,,2296.8917435,2656.1938678,2237.5552705,,4516.68864816458
"South_West","SW",2022-05-11,,,6854.293035,3699.5536195,9411.11353,,5043.65813838125
"South_West","SW",2022-05-15,,,6854.293035,3699.5536195,9411.11353,,5636.65162391875
"South_West","SW",2022-05-18,,,12067.444262,7368.904929,19423.164592,,8569.48362475
"South_West","SW",2022-05-22,,,12067.444262,7368.904929,19423.164592,,11450.2138734583
"South_West","SW",2022-05-25,,,13061.44569,10229.0390965,22233.349915,,14317.67748475
"South_West","SW",2022-05-29,,,13061.44569,10229.0390965,22233.349915,,16061.9676860417
"South_West","SW",2022-06-01,,,5257.4440725,2767.392908,9785.3360625,,14640.372524875
"South_West","SW",2022-06-05,,,5257.4440725,2767.392908,9785.3360625,,12425.8861537083
"South_West","SW",2022-06-08,,,5944.883377,4198.747393,13946.145739,,10658.923123875
"South_West","SW",2022-06-12,,,5944.883377,4198.747393,13946.145739,,9577.28629066667
"South_West","SW",2022-06-15,,,6662.220198,1488.346597,11366.13773,,9106.649536875
"South_West","SW",2022-06-19,,,6662.220198,1488.346597,11366.13773,,9277.83638679167
"South_West","SW",2022-06-22,,,11086.501775,2996.9442275,16372.940455,,10425.89840025
"South_West","SW",2022-06-26,,,11086.501775,2996.9442275,16372.940455,,11449.561339
"South_West","SW",2022-06-29,,,5286.1405425,1247.5219708,11650.438994,,11235.4777405625
"South_West","SW",2022-07-03,,,5286.1405425,1247.5219708,11650.438994,,10706.0435957083
"South_West","SW",2022-07-06,,,16917.3490835,842.31242209,24877.0460015,,12890.8745485
"South_West","SW",2022-07-10,,,16917.3490835,842.31242209,24877.0460015,,15121.1962676042
"South_West","SW",2022-07-13,,,22589.80931,185.3657836,41311.42369,,20553.3253383125
"South_West","SW",2022-07-17,,,22589.80931,185.3657836,41311.42369,,25388.1647067292
"South_West","SW",2022-07-20,,,18703.836497,1689.3831485,26319.213925,,26827.488938375
"South_West","SW",2022-07-24,,,18703.836497,1689.3831485,26319.213925,,26309.9526090417
"South_West","SW",2022-07-27,,,36390.620423,1220.10285775,58510.6602205,,31106.0768109375
"South_West","SW",2022-07-31,,,36390.620423,1220.10285775,58510.6602205,,35767.673707125
"South_West","SW",2022-08-03,,,44995.30846,231.3819865,58115.83524,,42242.094426125
"South_West","SW",2022-08-07,,,44995.30846,231.3819865,58115.83524,,47424.8464933125
